filename,number_transits,scorer,half,experiment,fishID,largeMalePosition,prePost,latency_plant,latency_right_screen,latency_left_screen,center,left screen,left side,plant,right screen,right side,latency_plant,latency_right_screen,latency_left_screen
mc_pre_fid21_p2_NGUYEN_largeMale_left_adele_LS.csv,1,NGUYEN,p2,mc,fid21,left,pre,5.85,0,0,0,0,0,294.15,0,0,5.85,300,300
mc_pre_fid21_p2_PATIL_largeMale_left_adele_LS.csv,1,PATIL,p2,mc,fid21,left,pre,0.003,0,0,0,0,0,299.997,0,0,0.003,300,300
mc_pre_fid21_p2_PHILLIPS_largeMale_left_adele_LS.csv,1,PHILLIPS,p2,mc,fid21,left,pre,0.023,0,0,0,0,0,299.977,0,0,0.023,300,300
mc_pre_fid21_p3_NGUYEN_largeMale_right_adele_LS.csv,1,NGUYEN,p3,mc,fid21,right,pre,0,0,0,0,0,0,298.601,0,0,0,300,300
mc_pre_fid21_p3_PATIL_largeMale_right_adele_LS.csv,1,PATIL,p3,mc,fid21,right,pre,0.023,0,0,0,0,0,299.977,0,0,0.023,300,300
mc_pre_fid21_p3_PHILLIPS_largeMale_right_adele_LS.csv,1,PHILLIPS,p3,mc,fid21,right,pre,0.023,0,0,0,0,0,298.977,0,0,0.023,300,300
mc_pre_fid22_p1_NGUYEN_largeMale_none_bernadette_FF.csv,68,NGUYEN,p1,mc,fid22,none,pre,4.101,0,24.851,12.66,10.708,12.292,12.296,221.441,30.203,4.101,0,24.851
mc_pre_fid22_p1_PATIL_largeMale_none_bernadette_FF.csv,55,PATIL,p1,mc,fid22,none,pre,3.723,0.023,24.942,8.181,10.144,12.807,16.551,223.66,28.634,3.723,0.023,24.942
mc_pre_fid22_p1_PHILLIPS_largeMale_none_bernadette_FF.csv,55,PHILLIPS,p1,mc,fid22,none,pre,4.19,0.234,24.742,10.408,11.749,10.943,14.947,227.958,23.761,4.19,0.234,24.742
mc_pre_fid22_p1_RAVIPATI_largeMale_none_bernadette_FF.csv,54,RAVIPATI,p1,mc,fid22,none,pre,3.988,1.187,25.211,8.274,9.876,12.947,16.418,224.31,26.988,3.988,1.187,25.211
mc_pre_fid22_p2_NGUYEN_largeMale_right_bernadette_FF.csv,53,NGUYEN,p2,mc,fid22,right,pre,0,0.601,0,0,0,0,0,274.553,24.446,300,0.601,300
mc_pre_fid22_p2_PATIL_largeMale_right_bernadette_FF.csv,51,PATIL,p2,mc,fid22,right,pre,0,0.023,0,0,0,0,0,277.723,22.254,300,0.023,300
mc_pre_fid22_p2_PHILLIPS_largeMale_right_bernadette_FF.csv,41,PHILLIPS,p2,mc,fid22,right,pre,0,0.14,0,0,0,0,0,280.007,19.797,300,0.14,300
mc_pre_fid22_p2_RAVIPATI_largeMale_right_bernadette_FF.csv,49,RAVIPATI,p2,mc,fid22,right,pre,0,4.364,0,0,0,0,0,277.622,17.879,300,4.364,300
mc_pre_fid22_p3_NGUYEN_largeMale_left_bernadette_FF.csv,41,NGUYEN,p3,mc,fid22,left,pre,71.101,0.851,76.554,3,4.746,2.754,3.75,258.296,26.353,71.101,0.851,76.554
mc_pre_fid22_p3_PATIL_largeMale_left_bernadette_FF.csv,29,PATIL,p3,mc,fid22,left,pre,70.651,0.023,76.523,1.6,5.607,2.401,4.805,262.174,23.39,70.651,0.023,76.523
mc_pre_fid22_p3_PHILLIPS_largeMale_left_bernadette_FF.csv,27,PHILLIPS,p3,mc,fid22,left,pre,71.216,0.196,76.824,3.195,5.337,2.409,3.472,262.7,22.691,71.216,0.196,76.824
mc_pre_fid22_p3_RAVIPATI_largeMale_left_bernadette_FF.csv,27,RAVIPATI,p3,mc,fid22,left,pre,70.852,1.182,76.458,1.333,5.875,2.403,4.803,261.986,22.418,70.852,1.182,76.458
mc_pre_fid23_p1_NGUYEN_largeMale_none_bess_LL.csv,65,NGUYEN,p1,mc,fid23,none,pre,24.851,162.101,78.076,11.618,126.237,46.364,34.564,50.399,29.172,24.851,162.101,78.076
mc_pre_fid23_p1_PATIL_largeMale_none_bess_LL.csv,62,PATIL,p1,mc,fid23,none,pre,11.102,162.285,77.935,6.613,126.898,47.242,52.96,49.682,16.582,11.102,162.285,77.935
mc_pre_fid23_p1_PHILLIPS_largeMale_none_bess_LL.csv,68,PHILLIPS,p1,mc,fid23,none,pre,11.499,162.05,77.965,9.531,124.921,48.686,49.653,47.401,19.517,11.499,162.05,77.965
mc_pre_fid23_p1_RAVIPATI_largeMale_none_bess_LL.csv,61,RAVIPATI,p1,mc,fid23,none,pre,11.135,162.02,78.37,6.048,127.775,46.295,52.579,50.182,15.566,11.135,162.02,78.37
mc_pre_fid23_p2_NGUYEN_largeMale_right_bess_LL.csv,68,NGUYEN,p2,mc,fid23,right,pre,10.851,2.809,12.351,7.653,27.714,16.135,20.246,198.178,26.865,10.851,2.809,12.351
mc_pre_fid23_p2_PATIL_largeMale_right_bess_LL.csv,60,PATIL,p2,mc,fid23,right,pre,10.336,0.023,79.769,9.32,23.302,18.756,20.675,202.212,25.712,10.336,0.023,79.769
mc_pre_fid23_p2_PHILLIPS_largeMale_right_bess_LL.csv,62,PHILLIPS,p2,mc,fid23,right,pre,97.454,0.025,12.037,14.292,27.721,14.099,17.492,203.065,23.228,97.454,0.025,12.037
mc_pre_fid23_p2_RAVIPATI_largeMale_right_bess_LL.csv,55,RAVIPATI,p2,mc,fid23,right,pre,10.4,0.126,80.103,8.55,23.889,18.986,20.992,203.16,24.297,10.4,0.126,80.103
mc_pre_fid23_p3_NGUYEN_largeMale_left_bess_LL.csv,73,NGUYEN,p3,mc,fid23,left,pre,1.351,7.101,23.35,7.021,91.423,44.623,44.699,78.97,32.756,1.351,7.101,23.35
mc_pre_fid23_p3_PATIL_largeMale_left_bess_LL.csv,67,PATIL,p3,mc,fid23,left,pre,0.411,7.214,23.233,3.639,86.516,50.663,49.588,75.975,33.596,0.411,7.214,23.233
mc_pre_fid23_p3_PHILLIPS_largeMale_left_bess_LL.csv,84,PHILLIPS,p3,mc,fid23,left,pre,0.975,7.381,23.397,12.032,87.233,47.294,44.406,77.515,31.497,0.975,7.381,23.397
mc_pre_fid23_p3_RAVIPATI_largeMale_left_bess_LL.csv,64,RAVIPATI,p3,mc,fid23,left,pre,1.011,7.218,23.234,2.706,87.712,50.459,49.432,79.334,30.064,1.011,7.218,23.234
mc_pre_fid24_p1_NGUYEN_largeMale_none_ariana_LS.csv,35,NGUYEN,p1,mc,fid24,none,pre,31.851,78.602,61.101,29.293,192.207,27.398,25.751,12.956,11.544,31.851,78.602,61.101
mc_pre_fid24_p1_PATIL_largeMale_none_ariana_LS.csv,48,PATIL,p1,mc,fid24,none,pre,31.416,78.662,61.044,30.607,188.315,31.43,25.624,13.119,10.882,31.416,78.662,61.044
mc_pre_fid24_p1_PHILLIPS_largeMale_none_ariana_LS.csv,49,PHILLIPS,p1,mc,fid24,none,pre,31.615,78.865,61.246,31.37,189.261,29.459,25.626,13.382,10.51,31.615,78.865,61.246
mc_pre_fid24_p1_RAVIPATI_largeMale_none_ariana_LS.csv,36,RAVIPATI,p1,mc,fid24,none,pre,31.118,78.464,61.445,30.081,191.759,27.3,26.06,13.434,10.945,31.118,78.464,61.445
mc_pre_fid24_p2_NGUYEN_largeMale_right_ariana_LS.csv,49,NGUYEN,p2,mc,fid24,right,pre,8.351,11.851,3.851,4.6,6.033,9.436,10,253.106,13.432,8.351,11.851,3.851
mc_pre_fid24_p2_PATIL_largeMale_right_ariana_LS.csv,54,PATIL,p2,mc,fid24,right,pre,7.546,10.753,1.406,0.534,5.338,13.13,12.545,253.254,15.176,7.546,10.753,1.406
mc_pre_fid24_p2_PHILLIPS_largeMale_right_ariana_LS.csv,56,PHILLIPS,p2,mc,fid24,right,pre,8.05,10.749,0.843,5.318,7.287,10.414,8.658,191.197,13.342,8.05,10.749,0.843
mc_pre_fid24_p2_RAVIPATI_largeMale_right_ariana_LS.csv,54,RAVIPATI,p2,mc,fid24,right,pre,7.513,10.984,1.644,1.066,4.801,12.821,12.316,254.229,13.893,7.513,10.984,1.644
mc_pre_fid24_p3_NGUYEN_largeMale_left_ariana_LS.csv,45,NGUYEN,p3,mc,fid24,left,pre,162.351,1.1,155.851,4,108.901,20.498,6,150.248,9.003,162.351,1.1,155.851
mc_pre_fid24_p3_PATIL_largeMale_left_ariana_LS.csv,46,PATIL,p3,mc,fid24,left,pre,161.688,0.023,156.119,2.137,105.737,24.261,7.142,150.827,9.873,161.688,0.023,156.119
mc_pre_fid24_p3_PHILLIPS_largeMale_left_ariana_LS.csv,35,PHILLIPS,p3,mc,fid24,left,pre,161.888,0.047,156.284,2.932,107.41,22.689,6.144,155.168,5.61,161.888,0.047,156.284
mc_pre_fid24_p3_RAVIPATI_largeMale_left_ariana_LS.csv,26,RAVIPATI,p3,mc,fid24,left,pre,161.823,2.131,156.483,2.133,108.484,21.35,6.942,154.159,4.801,161.823,2.131,156.483
mc_pre_fid25_p1_NGUYEN_largeMale_none_amy_FF.csv,51,NGUYEN,p1,mc,fid25,none,pre,0,1.851,24.35,10.409,205.089,41.954,0,23.796,16.501,300,1.851,24.35
mc_pre_fid25_p1_PATIL_largeMale_none_amy_FF.csv,45,PATIL,p1,mc,fid25,none,pre,61.619,1.055,24.515,6.138,210.399,37.428,3.204,23.06,18.716,61.619,1.055,24.515
mc_pre_fid25_p1_PHILLIPS_largeMale_none_amy_FF.csv,47,PHILLIPS,p1,mc,fid25,none,pre,61.851,0.111,24.412,8.809,209.682,37.755,1.866,25.699,16.025,61.851,0.111,24.412
mc_pre_fid25_p1_RAVIPATI_largeMale_none_amy_FF.csv,43,RAVIPATI,p1,mc,fid25,none,pre,61.485,1.426,26.249,5.604,208.799,39.328,3.204,23.76,17.879,61.485,1.426,26.249
mc_pre_fid25_p2_NGUYEN_largeMale_right_amy_FF.csv,34,NGUYEN,p2,mc,fid25,right,pre,0,169.851,1.351,1.471,157.008,8.992,0,127.259,3.519,300,169.851,1.351
mc_pre_fid25_p2_PATIL_largeMale_right_amy_FF.csv,27,PATIL,p2,mc,fid25,right,pre,0,170.128,0.023,1.598,162.231,5.206,0,126.76,4.182,300,170.128,0.023
mc_pre_fid25_p2_PHILLIPS_largeMale_right_amy_FF.csv,24,PHILLIPS,p2,mc,fid25,right,pre,0,170.128,0.075,1.602,161.509,5.873,0,111.044,4.004,300,170.128,0.075
mc_pre_fid25_p2_RAVIPATI_largeMale_right_amy_FF.csv,21,RAVIPATI,p2,mc,fid25,right,pre,0,170.196,1.693,1.336,161.568,4.266,0,127.311,3.741,300,170.196,1.693
mc_pre_fid25_p3_NGUYEN_largeMale_left_amy_FF.csv,61,NGUYEN,p3,mc,fid25,left,pre,155.601,0.254,157.601,16.406,33.714,35.602,8.525,167.028,38.071,155.601,0.254,157.601
mc_pre_fid25_p3_PATIL_largeMale_left_amy_FF.csv,57,PATIL,p3,mc,fid25,left,pre,154.93,0,156.934,5.211,34.774,34.827,18.723,169.904,36.561,154.93,0,156.934
mc_pre_fid25_p3_PHILLIPS_largeMale_left_amy_FF.csv,74,PHILLIPS,p3,mc,fid25,left,pre,155.764,0.135,157.367,15.584,35.496,32.836,10.677,169.802,35.47,155.764,0.135,157.367
mc_pre_fid25_p3_RAVIPATI_largeMale_left_amy_FF.csv,56,RAVIPATI,p3,mc,fid25,left,pre,154.963,0.879,157.101,4.635,34.175,35.497,19.484,168.024,37.306,154.963,0.879,157.101
mc_pre_fid26_p1_NGUYEN_largeMale_none_beverly_LS.csv,102,NGUYEN,p1,mc,fid26,none,pre,3.101,118.783,8.851,18.944,94.87,47.129,15.249,77.067,45.048,3.101,118.783,8.851
mc_pre_fid26_p1_PATIL_largeMale_none_beverly_LS.csv,91,PATIL,p1,mc,fid26,none,pre,2.331,119.453,9.14,15.743,94.122,47.941,19.229,73.81,49.132,2.331,119.453,9.14
mc_pre_fid26_p1_PHILLIPS_largeMale_none_beverly_LS.csv,95,PHILLIPS,p1,mc,fid26,none,pre,2.297,119.212,9.239,19.487,92.881,48.319,16.547,79.116,42.846,2.297,119.212,9.239
mc_pre_fid26_p1_RAVIPATI_largeMale_none_beverly_LS.csv,90,RAVIPATI,p1,mc,fid26,none,pre,2.764,118.816,8.903,14.947,98.6,43.977,18.689,78.85,44.071,2.764,118.816,8.903
mc_pre_fid26_p2_NGUYEN_largeMale_right_beverly_LS.csv,119,NGUYEN,p2,mc,fid26,right,pre,9.851,1.851,13.851,22.653,39.192,56.349,71.738,57.803,50.414,9.851,1.851,13.851
mc_pre_fid26_p2_PATIL_largeMale_right_beverly_LS.csv,90,PATIL,p2,mc,fid26,right,pre,9.712,0.018,13.711,9.21,42.841,55.486,78.623,54.884,58.938,9.712,0.018,13.711
mc_pre_fid26_p2_PHILLIPS_largeMale_right_beverly_LS.csv,123,PHILLIPS,p2,mc,fid26,right,pre,9.742,0.023,14.013,27.327,43.248,51.987,69.825,56.979,50.611,9.742,0.023,14.013
mc_pre_fid26_p2_RAVIPATI_largeMale_right_beverly_LS.csv,86,RAVIPATI,p2,mc,fid26,right,pre,9.675,0.075,13.678,9.071,44.587,53.905,79.233,56.003,57.126,9.675,0.075,13.678
mc_pre_fid26_p3_NGUYEN_largeMale_left_beverly_LS.csv,91,NGUYEN,p3,mc,fid26,left,pre,115,2.806,12.799,23.114,69.947,72.164,48.971,39.954,43.899,115,2.806,12.799
mc_pre_fid26_p3_PATIL_largeMale_left_beverly_LS.csv,86,PATIL,p3,mc,fid26,left,pre,114.443,0.018,13.277,17.819,68.474,75.263,50.958,41.646,45.822,114.443,0.018,13.277
mc_pre_fid26_p3_PHILLIPS_largeMale_left_beverly_LS.csv,94,PHILLIPS,p3,mc,fid26,left,pre,114.879,0.894,12.907,24.288,70.709,70.998,45.647,42.436,45.831,114.879,0.894,12.907
mc_pre_fid26_p3_RAVIPATI_largeMale_left_beverly_LS.csv,81,RAVIPATI,p3,mc,fid26,left,pre,114.88,2.163,14.177,17.421,66.603,76.074,51.52,42.186,44.033,114.88,2.163,14.177
mc_pre_fid29_p1_PATIL_largeMale_none_alice_LS.csv,24,PATIL,p1,mc,fid29,none,pre,49.117,242.511,15.354,14.614,33.624,32.622,194.297,15.619,9.206,49.117,242.511,15.354
mc_pre_fid29_p1_PHILLIPS_largeMale_none_alice_LS.csv,27,PHILLIPS,p1,mc,fid29,none,pre,49.318,242.844,15.418,19.788,33.785,31.933,189.689,15.214,9.344,49.318,242.844,15.418
mc_pre_fid29_p1_RAVIPATI_largeMale_none_alice_LS.csv,22,RAVIPATI,p1,mc,fid29,none,pre,48.884,241.912,15.521,15.75,34.544,31.406,192.369,16.016,8.809,48.884,241.912,15.521
mc_pre_fid29_p2_NGUYEN_largeMale_right_alice_LS.csv,48,NGUYEN,p2,mc,fid29,right,pre,34.351,18.469,4.217,18.994,39.504,17.513,110.001,75.883,33.238,34.351,18.469,4.217
mc_pre_fid29_p2_PATIL_largeMale_right_alice_LS.csv,41,PATIL,p2,mc,fid29,right,pre,32.771,18.757,0.018,8.001,40.999,22.816,115.386,74.068,38.712,32.771,18.757,0.018
mc_pre_fid29_p2_PHILLIPS_largeMale_right_alice_LS.csv,48,PHILLIPS,p2,mc,fid29,right,pre,32.971,18.557,0.143,14.95,41.104,21.095,111.861,76.605,34.17,32.971,18.557,0.143
mc_pre_fid29_p2_RAVIPATI_largeMale_right_alice_LS.csv,40,RAVIPATI,p2,mc,fid29,right,pre,33.143,18.724,1.144,8.373,40.402,21.855,114.859,76.679,36.616,33.143,18.724,1.144
mc_pre_fid29_p3_Rotholz_largeMale_left_alice_LS.csv,31,Rotholz,p3,mc,fid29,left,pre,8.272,112.376,41.505,11.611,18.819,16.019,205.003,24.659,15.617,8.272,112.376,41.505
mc_pre_fid29_p3_SANCHEZ_largeMale_left_alice_LS.csv,40,SANCHEZ,p3,mc,fid29,left,pre,14.493,112.123,38.514,25.36,18.419,15.21,191.327,23.292,13.503,14.493,112.123,38.514
mc_pre_fid29_p3_VASQUEZ_largeMale_left_alice_LS.csv,37,VASQUEZ,p3,mc,fid29,left,pre,0.499,111.81,37.602,19.222,18.687,14.945,207.372,24.327,14.948,0.499,111.81,37.602
mc_pre_fid29_p3_Waindim_largeMale_left_alice_LS.csv,39,Waindim,p3,mc,fid29,left,pre,1.099,112.146,38.47,16.817,18.412,16.294,208.47,23.149,15.759,1.099,112.146,38.47
mc_pre_fid3_p1_JEW_largeMale_none_diana_LL.csv,7,JEW,p1,mc,fid3,none,pre,5.791,71.723,0,3.171,0,0,60.862,228.277,7.667,5.791,71.723,300
mc_pre_fid3_p1_KALARIA_largeMale_none_diana_LL.csv,9,KALARIA,p1,mc,fid3,none,pre,4.7,71.702,0,2.941,0,0,60.322,224.292,12.016,4.7,71.702,300
mc_pre_fid3_p1_KAR300TI_largeMale_none_diana_LL.csv,18,KAR300TI,p1,mc,fid3,none,pre,4.633,69.864,0,5.708,0,0,59.09,221.698,13.481,4.633,69.864,300
mc_pre_fid3_p1_KUE_largeMale_none_diana_LL.csv,10,KUE,p1,mc,fid3,none,pre,4.566,70.169,0,5.002,0,0,60.465,228.33,6.18,4.566,70.169,300
mc_pre_fid3_p1_lacy_largeMale_none_diana_LL.csv,7,lacy,p1,mc,fid3,none,pre,5.666,69.466,0,3.072,0,0,59.965,230.534,6.406,5.666,69.466,300
mc_pre_fid3_p2_JEW_largeMale_right_diana_LL.csv,26,JEW,p2,mc,fid3,right,pre,124.656,0.023,49.846,12.044,6.34,22.821,17.113,198.243,43.111,124.656,0.023,49.846
mc_pre_fid3_p2_KALARIA_largeMale_right_diana_LL.csv,26,KALARIA,p2,mc,fid3,right,pre,124.167,0.576,48.354,12.549,6.677,22.685,17.351,192.656,46.971,124.167,0.576,48.354
mc_pre_fid3_p2_KAR300TI_largeMale_right_diana_LL.csv,25,KAR300TI,p2,mc,fid3,right,pre,124.599,0.023,48.889,13.824,5.107,23.782,17.082,199.766,39.913,124.599,0.023,48.889
mc_pre_fid3_p2_KUE_largeMale_right_diana_LL.csv,27,KUE,p2,mc,fid3,right,pre,124.899,0.071,48.594,12.816,7.272,22.149,17.018,194.272,45.746,124.899,0.071,48.594
mc_pre_fid3_p2_lacy_largeMale_right_diana_LL.csv,24,lacy,p2,mc,fid3,right,pre,125.467,0,49.49,13.805,7.668,21.498,17.65,194.707,43.75,125.467,0,49.49
mc_pre_fid3_p3_JEW_largeMale_left_diana_LL.csv,1,JEW,p3,mc,fid3,left,pre,0,0.35,0,0,0,0,0,299.65,0,300,0.35,300
mc_pre_fid3_p3_KALARIA_largeMale_left_diana_LL.csv,1,KALARIA,p3,mc,fid3,left,pre,0,0.464,0,0,0,0,0,299.536,0,300,0.464,300
mc_pre_fid3_p3_KAR300TI_largeMale_left_diana_LL.csv,3,KAR300TI,p3,mc,fid3,left,pre,0,0.261,0,0,0,0,0,296.137,3.602,300,0.261,300
mc_pre_fid3_p3_KUE_largeMale_left_diana_LL.csv,1,KUE,p3,mc,fid3,left,pre,0,0.023,0,0,0,0,0,299.977,0,300,0.023,300
mc_pre_fid3_p3_lacy_largeMale_left_diana_LL.csv,1,lacy,p3,mc,fid3,left,pre,0,0,0,0,0,0,0,300,0,300,0,300
mc_pre_fid30_p1_Rotholz_largeMale_none_dawn_LL.csv,57,Rotholz,p1,mc,fid30,none,pre,46.422,0.167,84.461,14.813,42.163,28.435,56.455,125.534,32.433,46.422,0.167,84.461
mc_pre_fid30_p1_SANCHEZ_largeMale_none_dawn_LL.csv,69,SANCHEZ,p1,mc,fid30,none,pre,44.097,2.992,84.138,21.249,44.496,24.296,57.657,123.272,26.038,44.097,2.992,84.138
mc_pre_fid30_p1_VASQUEZ_largeMale_none_dawn_LL.csv,68,VASQUEZ,p1,mc,fid30,none,pre,43.787,2.645,84.093,20.55,41.242,26.96,54.189,120.686,32.803,43.787,2.645,84.093
mc_pre_fid30_p1_Waindim_largeMale_none_dawn_LL.csv,72,Waindim,p1,mc,fid30,none,pre,44.221,0.454,83.993,31.219,40.905,28.56,46.188,124.389,28.285,44.221,0.454,83.993
mc_pre_fid30_p2_Rotholz_largeMale_right_dawn_LL.csv,104,Rotholz,p2,mc,fid30,right,pre,8.698,10.7,0.302,23.627,52.044,56.854,27.229,88.093,51.424,8.698,10.7,0.302
mc_pre_fid30_p2_SANCHEZ_largeMale_right_dawn_LL.csv,129,SANCHEZ,p2,mc,fid30,right,pre,7.542,10.746,1.404,34,45.209,58.384,26.112,78.491,56.223,7.542,10.746,1.404
mc_pre_fid30_p2_VASQUEZ_largeMale_right_dawn_LL.csv,130,VASQUEZ,p2,mc,fid30,right,pre,6.53,11.469,0,34.97,42.43,61.294,24.158,76.544,60.328,6.53,11.469,0
mc_pre_fid30_p2_Waindim_largeMale_right_dawn_LL.csv,125,Waindim,p2,mc,fid30,right,pre,7.101,11.634,2.026,48.579,40.832,60.871,10.945,76.347,60.223,7.101,11.634,2.026
mc_pre_fid30_p3_Rotholz_largeMale_left_dawn_LL.csv,120,Rotholz,p3,mc,fid30,left,pre,14.326,0.328,8.72,28.823,68.871,50.243,23.625,81.27,46.84,14.326,0.328,8.72
mc_pre_fid30_p3_SANCHEZ_largeMale_left_dawn_LL.csv,149,SANCHEZ,p3,mc,fid30,left,pre,14.64,2.094,8.765,32.442,63.797,57.627,18.694,75.24,50.106,14.64,2.094,8.765
mc_pre_fid30_p3_VASQUEZ_largeMale_left_dawn_LL.csv,150,VASQUEZ,p3,mc,fid30,left,pre,13.926,0.312,7.386,29.763,63.361,58.549,19.487,70.338,58.19,13.926,0.312,7.386
mc_pre_fid30_p3_Waindim_largeMale_left_dawn_LL.csv,124,Waindim,p3,mc,fid30,left,pre,14.393,0.781,8.524,47.26,62.987,60.052,2.131,76.345,50.444,14.393,0.781,8.524
mc_pre_fid31_p1_Rotholz_largeMale_none_bailey_LL.csv,63,Rotholz,p1,mc,fid31,none,pre,0.039,70.243,52.091,28.558,80.714,38.443,56.589,51.785,43.78,0.039,70.243,52.091
mc_pre_fid31_p1_SANCHEZ_largeMale_none_bailey_LL.csv,64,SANCHEZ,p1,mc,fid31,none,pre,43.695,70.121,51.97,34.891,78.426,36.041,12.576,44.617,52.423,43.695,70.121,51.97
mc_pre_fid31_p1_VASQUEZ_largeMale_none_bailey_LL.csv,66,VASQUEZ,p1,mc,fid31,none,pre,0.407,70.009,53.326,26.557,76.302,41.779,62.429,50.384,42.142,0.407,70.009,53.326
mc_pre_fid31_p1_Waindim_largeMale_none_bailey_LL.csv,62,Waindim,p1,mc,fid31,none,pre,0.94,69.975,53.459,34.15,77.772,40.56,55.187,50.452,40.851,0.94,69.975,53.459
mc_pre_fid31_p2_Rotholz_largeMale_left_bailey_LL.csv,29,Rotholz,p2,mc,fid31,left,pre,0,76.781,0.314,6.808,208.252,50.045,0,22.821,11.614,300,76.781,0.314
mc_pre_fid31_p2_SANCHEZ_largeMale_left_bailey_LL.csv,31,SANCHEZ,p2,mc,fid31,left,pre,84,76.526,2.051,6.673,215.412,41.381,0.802,21.624,12.009,84,76.526,2.051
mc_pre_fid31_p2_VASQUEZ_largeMale_left_bailey_LL.csv,33,VASQUEZ,p2,mc,fid31,left,pre,72.576,76.313,0,6.673,207.607,50.717,2.27,21.522,11.211,72.576,76.313,0
mc_pre_fid31_p2_Waindim_largeMale_left_bailey_LL.csv,29,Waindim,p2,mc,fid31,left,pre,0,76.953,0.771,9.412,228.923,28.792,0,21.75,10.352,300,76.953,0.771
mc_pre_fid31_p3_Rotholz_largeMale_right_bailey_LL.csv,49,Rotholz,p3,mc,fid31,right,pre,4.739,14.349,1.536,42.04,44.04,59.732,7.607,88.889,56.156,4.739,14.349,1.536
mc_pre_fid31_p3_SANCHEZ_largeMale_right_bailey_LL.csv,56,SANCHEZ,p3,mc,fid31,right,pre,4.65,14.527,1.183,48.658,43.236,60.444,5.606,92.358,48.515,4.65,14.527,1.183
mc_pre_fid31_p3_VASQUEZ_largeMale_right_bailey_LL.csv,60,VASQUEZ,p3,mc,fid31,right,pre,4.072,14.349,1.536,43.573,40.572,62.601,11.079,89.924,50.715,4.072,14.349,1.536
mc_pre_fid31_p3_Waindim_largeMale_right_bailey_LL.csv,53,Waindim,p3,mc,fid31,right,pre,6.176,14.183,0.839,50.181,42.384,61.538,5.072,87.807,52.179,6.176,14.183,0.839
mc_pre_fid32_p1_Rotholz_largeMale_none_claire_INT.csv,26,Rotholz,p1,mc,fid32,none,pre,6.838,139.637,193.691,28.023,67.47,42.079,96.761,36.036,22.793,6.838,139.637,193.691
mc_pre_fid32_p1_SANCHEZ_largeMale_none_claire_INT.csv,28,SANCHEZ,p1,mc,fid32,none,pre,23.098,140.019,193.671,29.637,73.295,37.638,94.427,36.568,17.079,23.098,140.019,193.671
mc_pre_fid32_p1_VASQUEZ_largeMale_none_claire_INT.csv,30,VASQUEZ,p1,mc,fid32,none,pre,0.266,139.605,193.525,24.29,70.272,43.51,103.069,36.302,22.291,0.266,139.605,193.525
mc_pre_fid32_p1_Waindim_largeMale_none_claire_INT.csv,28,Waindim,p1,mc,fid32,none,pre,1.202,140.341,194.096,37.69,71.397,39.746,91.047,35.937,22.981,1.202,140.341,194.096
mc_pre_fid32_p2_Rotholz_largeMale_right_claire_INT.csv,7,Rotholz,p2,mc,fid32,right,pre,0,0,0.357,4.404,286.03,9.209,0,0,0,300,300,0.357
mc_pre_fid32_p2_SANCHEZ_largeMale_right_claire_INT.csv,5,SANCHEZ,p2,mc,fid32,right,pre,0,0,1.803,3.733,286.716,7.748,0,0,0,300,300,1.803
mc_pre_fid32_p2_VASQUEZ_largeMale_right_claire_INT.csv,5,VASQUEZ,p2,mc,fid32,right,pre,0,0,1.058,4.271,287.598,7.073,0,0,0,300,300,1.058
mc_pre_fid32_p2_Waindim_largeMale_right_claire_INT.csv,5,Waindim,p2,mc,fid32,right,pre,0,0,0.96,3.84,287.558,7.642,0,0,0,300,300,0.96
mc_pre_fid32_p3_Rotholz_largeMale_left_claire_INT.csv,3,Rotholz,p3,mc,fid32,left,pre,0,0,0.168,0,292.624,7.208,0,0,0,300,300,0.168
mc_pre_fid32_p3_SANCHEZ_largeMale_left_claire_INT.csv,5,SANCHEZ,p3,mc,fid32,left,pre,0,0,2.447,1.597,290.076,5.88,0,0,0,300,300,2.447
mc_pre_fid32_p3_VASQUEZ_largeMale_left_claire_INT.csv,3,VASQUEZ,p3,mc,fid32,left,pre,0,0,0.465,0,288.859,10.676,0,0,0,300,300,0.465
mc_pre_fid32_p3_Waindim_largeMale_left_claire_INT.csv,3,Waindim,p3,mc,fid32,left,pre,0,0,0.933,0,292.929,6.138,0,0,0,300,300,0.933
mc_pre_fid34_p1_Rotholz_largeMale_none_charlotte_INT.csv,31,Rotholz,p1,mc,fid34,none,pre,4.352,8.355,27.173,4.803,14.815,11.612,17.222,217.973,29.223,4.352,8.355,27.173
mc_pre_fid34_p1_SANCHEZ_largeMale_none_charlotte_INT.csv,45,SANCHEZ,p1,mc,fid34,none,pre,6.534,9.733,26.818,14.95,16.28,10.68,9.071,213.934,28.551,6.534,9.733,26.818
mc_pre_fid34_p1_VASQUEZ_largeMale_none_charlotte_INT.csv,42,VASQUEZ,p1,mc,fid34,none,pre,0.748,9.293,26.373,15.485,16.031,9.323,15.213,218.646,24.554,0.748,9.293,26.373
mc_pre_fid34_p1_Waindim_largeMale_none_charlotte_INT.csv,37,Waindim,p1,mc,fid34,none,pre,2.85,9.257,26.61,23.516,15.751,9.606,4.705,215.919,27.653,2.85,9.257,26.61
mc_pre_fid34_p2_Rotholz_largeMale_right_charlotte_INT.csv,62,Rotholz,p2,mc,fid34,right,pre,159.795,2.838,162.598,12.879,24.422,19.222,22.82,172.972,44.847,159.795,2.838,162.598
